archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,on special order cord sets.,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 12",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,Tapes &,unknown,Waytek,high,10240,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,10240,Tapes &,item-cat-003433,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003433,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,12,10240,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,on special order cord sets. Stock No. 10240,62,Tapes &,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003433']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Vinyl Insulated Stock No. 31051,English,79,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,83,,& Clips,unknown,Waytek,high,31517,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-005,31517,& Clips,item-cat-003455,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003455,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,31517,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,"Use Stock No. 495 crimper for these, see page 29. Stock No. 31517 Vinyl Insulated Stock No. 31051",62,& Clips,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-005', 'item-cat-003455']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Nylon Insulated with sleeve,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,82,,& Clips,unknown,Waytek,high,31717,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-005,31717,& Clips,item-cat-003456,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003456,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,31717,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 31717 Nylon Insulated with sleeve,62,& Clips,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-005', 'item-cat-003456']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 37063 Stock No. 37061,English,81,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,87,,Cable,unknown,Waytek,high,37060,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,37060,Cable,item-cat-003457,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003457,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,37060,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 37060 Stock No. 37063 Stock No. 37061,62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003457']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 37060 Stock No. 37063,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,87,,Cable,unknown,Waytek,high,37061,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,37061,Cable,item-cat-003458,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003458,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,37061,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 37060 Stock No. 37063 Stock No. 37061,62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003458']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 37061,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,Cable,unknown,Waytek,high,37063,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-008,37063,Cable,item-cat-003459,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003459,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,37063,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 37060 Stock No. 37063 Stock No. 37061,62,Cable,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-008', 'item-cat-003459']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 37062 Stock No. 37064,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Wiring,unknown,Waytek,high,37065,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-021,37065,Wiring,item-cat-003460,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003460,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,37065,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 37062 Stock No. 37064 Stock No. 37065,62,Wiring,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-021', 'item-cat-003460']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Stock No. 31052,English,80,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 21",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,80,,Stock No. 31052 Stock No. 38021,unknown,Waytek,high,38021,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-015,38021,Stock No. 31052 Stock No. 38021,item-cat-003461,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003461,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,21,38021,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Stock No. 31052 Stock No. 38021,62,Stock No. 31052 Stock No. 38021,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-015', 'item-cat-003461']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,12 - 10 Yellow 32980,English,86,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 25",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,12 - 10 Yellow 32980 Stock No. 479,unknown,Waytek,high,479,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-006,479,12 - 10 Yellow 32980 Stock No. 479,item-cat-003462,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003462,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,25,479,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,12 - 10 Yellow 32980 Stock No. 479,62,12 - 10 Yellow 32980 Stock No. 479,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-006', 'item-cat-003462']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Displacement Connector Stock No. 429 Without sealant,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 26",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,83,,Products,unknown,Waytek,high,37040,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-012,37040,Products,item-cat-003463,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003463,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,26,37040,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Displacement Connector Stock No. 429 Without sealant Stock No. 37040,62,Products,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-012', 'item-cat-003463']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,3M model E-9Y has a side wire cutter and Sealant filled,English,80,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 26",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,Products,unknown,Waytek,high,37041,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-012,37041,Products,item-cat-003464,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003464,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,26,37041,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,3M model E-9Y has a side wire cutter and Sealant filled Stock No. 37041,62,Products,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-012', 'item-cat-003464']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,insulated handles. Use with the communication Scotchlok self-stripping electrical pigtail connectors,English,84,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 26",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,82,,Products,unknown,Waytek,high,37044,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-012,37044,Products,item-cat-003465,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003465,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,26,37044,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,UR Type Stock No. 37044 insulated handles. Use with the communication Scotchlok self-stripping electrical pigtail connectors,62,Products,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-012', 'item-cat-003465']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,22 thru 14 gauge wires.,English,80,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 26",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,88,,Wire,unknown,Waytek,high,37045,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-020,37045,Wire,item-cat-003466,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003466,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,26,37045,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,UY Type Stock No. 37045 22 thru 14 gauge wires.,62,Wire,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-020', 'item-cat-003466']",
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,Without sealant Stock No. 37040,English,81,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 26",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,79,,Products,unknown,Waytek,high,429,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-012,429,Products,item-cat-003467,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003467,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,26,429,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,Displacement Connector Stock No. 429 Without sealant Stock No. 37040,62,Products,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-012', 'item-cat-003467']",
